n,0,0.01,0.02,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.98,0.99,0.995,0.998,0.999,0.9995,0.9998,0.9999,0.99995,0.99998,0.99999,1
4,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.13255954878268902,0.15749736904023498,0.18740187880755899,0.20726978858735998,0.22375580462922195,0.231796258864192,0.23726374382677898,0.241992892688593,0.244369839049632,0.245966625504691,0.24743959723326198,0.24823065965663801,0.248754269146416,0.24930203997425898,0.24945965232322498,0.24974836247845
5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10872059357632902,0.12156379802641401,0.134318918697053,0.14729879897625198,0.161085025702604,0.176811998476076,0.18639179602794398,0.19361253363045,0.19650913979884502,0.198159967287576,0.19924427936243302,0.199617527406166,0.19980094149902802,0.19991708183427104,0.19995902909307503,0.19997839537608197,0.199993151405815,0.199995525025673,0.199999835639211
6,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0924514470941933,0.103913431059949,0.113885220640212,0.123071187137781,0.13186973390253,0.140564796497941,0.14941924112913002,0.159137064572627,0.164769608513302,0.17917654739278197,0.191862827995563,0.20210197104296804,0.213015781111186,0.219518627282415,0.22433904739444602,0.22944933215424101,0.232714530449602,0.236548128358969,0.2390887911995,0.24010356643629502,0.24467288361776798
7,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0725717816250742,0.0817315478539489,0.0940590181922527,0.10324449080087102,0.110964599995697,0.11780784650433501,0.124216086833531,0.130409013968317,0.136639642123068,0.144240669035124,0.159903395678336,0.17519655327122302,0.184118659121501,0.19101439617430602,0.198216795232182,0.20234101074826102,0.205377566346832,0.208306562526874,0.209866047852379,0.21096757693345103,0.212233348558702,0.21266103831250602,0.21353618608817
8,0.0625,0.0625,0.0656911994503283,0.0738651136071762,0.0820045917762512,0.0922700601131892,0.0996737189599363,0.10573353180273701,0.11103512984770501,0.11592005574998801,0.120561479262465,0.125558759034845,0.141841067033899,0.153978303998561,0.16597856724751,0.172988528276759,0.179010413496374,0.186504388711178,0.19448404115794,0.200864297005026,0.20884999705022897,0.212556040406219,0.21714917413729898,0.22170007640450304,0.225000835357532,0.23377291968768302
9,0.0555555555555556,0.0613018090298924,0.0658615858179315,0.0732651142535317,0.0803941629593475,0.0890432420913848,0.0950811420297928,0.0999380897811046,0.10415356007586801,0.10800780236193198,0.112512617124951,0.12291503348081699,0.136412639387084,0.14660378495401902,0.157084065653166,0.164164643657217,0.172821674582338,0.182555283567818,0.188658833121906,0.19408912076824603,0.19915700809389003,0.20288159843655804,0.205979795735129,0.21054115498898,0.21180033095039003,0.21537991431762502
10,0.05,0.0610132555623269,0.0651627333214016,0.0718321619656165,0.077966212182459,0.0852835359834564,0.0903204173707099,0.0943334983745117,0.0977817630384725,0.102180866696628,0.10996094814295099,0.11884476721158699,0.130462149644819,0.139611395137099,0.150961728882481,0.159684158858235,0.16719524735674,0.175419540856082,0.180611195797351,0.18528641605039603,0.19120308390504398,0.19580515933918397,0.20029398089673,0.20565108964621898,0.209682048785853,0.221530282182963
15,0.0341378172277919,0.0546284208048975,0.0572191260231815,0.0610087367689692,0.0642657137330444,0.0692234107989591,0.0745462114365167,0.0792030878981762,0.083621033469191,0.0881198482202905,0.093124666680253,0.0996694393390689,0.11008749690090598,0.118760769203664,0.128890475210055,0.13598356863636,0.14245248368127697,0.15017281653074202,0.15545613369632802,0.160896499106958,0.16697940794624802,0.17111793515551002,0.17590050570443203,0.18185667601316602,0.185743454151004,0.19224056333056197
20,0.033718563622065004,0.0474333740698401,0.0490891387627092,0.052719998201553,0.0567795509056742,0.0620134674468181,0.0660163872069048,0.0696506075066401,0.0733437740592714,0.0776460662880254,0.0824558407118372,0.08834462700173701,0.0972346018122903,0.105130218270636,0.11430970428125302,0.120624043335821,0.126552378036739,0.13360135382395,0.138569903791767,0.14336916123968,0.148940116394883,0.152832538183622,0.15601016361897102,0.16131922583934502,0.165568255916749,0.175834459522789
30,0.0262674485075642,0.0395871890405749,0.0414574606741673,0.0444462614069956,0.0473998525042686,0.0516677370374349,0.0551037519001622,0.058265005347492994,0.0614510857304343,0.0649164408053978,0.0689178762425442,0.0739249074078291,0.0814791379390127,0.0881689143126666,0.0960564383013644,0.101478558893837,0.10650487144103,0.112724636524262,0.117164140184417,0.12142585990898701,0.126733051889401,0.131198578897542,0.133691739483444,0.137831637950694,0.14155750962435099,0.163833046059817
50,0.0218544781364545,0.0314400501999916,0.0329008160470834,0.0353023819040016,0.0377279973102482,0.0410699984399582,0.0437704598622665,0.0462925642671299,0.048851155289608,0.0516145897865757,0.0548121932066019,0.0588230482851366,0.0649136324046767,0.0702737877191269,0.0767095886079179,0.0811998415355918,0.0852854646662134,0.0904847827490294,0.0940930106666244,0.0974904344916743,0.10228420428399698,0.104680624334611,0.107496694235039,0.11140887547015,0.113536607717411,0.11788671686531199
100,0.0164852597438403,0.022831985803043,0.0238917486442849,0.0256559537977579,0.0273987414570948,0.0298109370830153,0.0317771496530253,0.0336073821590387,0.0354621760592113,0.0374805844550272,0.0398046179116599,0.0427283846799166,0.047152783315718,0.0511279442868827,0.0558022052195208,0.059024132304226,0.0620425065165146,0.0658016011466099,0.0684479731118028,0.0709169443994193,0.0741183486081263,0.0762579402903838,0.0785735967934979,0.0813458356889133,0.0832963013755522,0.0926780423096737
200,0.0111236388849688,0.0165017735429825,0.0172594157992489,0.0185259426032926,0.0197917612637521,0.0215233745778454,0.0229259769870428,0.024243848341112,0.025584358256487003,0.0270252129816288,0.0286920262150517,0.0308006766341406,0.0339967814293504,0.0368418413878307,0.0402729850316397,0.0426864799777448,0.044958959158761,0.0477643873749449,0.0497198001867437,0.0516114611801451,0.0540543978864652,0.0558704526182638,0.0573877056330228,0.0593365901653878,0.0607646310473911,0.0705309107882395
500,0.007554885975761959,0.0106403461127515,0.0111255573208294,0.0119353655328931,0.0127411306411808,0.0138524542751814,0.0147536004288476,0.0155963185751048,0.0164519238025286,0.017383057902553,0.0184503949887735,0.0198162679782071,0.0218781313182203,0.0237294742633411,0.025919578977657003,0.0274518022761997,0.0288986369564301,0.0306813505050163,0.0320170996823189,0.0332452747332959,0.0348335698576168,0.0359832389317461,0.0369051995840645,0.0387221159256424,0.039930259057650005,0.0431448163617178
1000,0.00541658127872122,0.0076028674530018705,0.00794987834644799,0.0085216518343594,0.00909775605533253,0.00988924521014078,0.0105309297090482,0.0111322726797384,0.0117439009052552,0.012405033293814,0.0131684179320803,0.0141377942603047,0.0156148055023058,0.0169343970067564,0.018513067368104,0.0196080260483234,0.0206489568587364,0.0219285176765082,0.0228689168972669,0.023738710122235003,0.0248334158891432,0.0256126573433596,0.0265491336936829,0.027578430100535997,0.0284430733108,0.0313640941982108
2000,0.0039043999745055702,0.0054166418179658294,0.0056617138625232296,0.00607120971135229,0.0064762535755248,0.00703573098590029,0.007494212545892991,0.007920878896017329,0.008355737247680059,0.00882439333812351,0.009367858207170609,0.01005604603884,0.0111019116837591,0.0120380990328341,0.0131721010552576,0.0139655122281969,0.0146889122204488,0.0156076779647454,0.0162685615996248,0.0168874937789415,0.0176505093388153,0.0181944265400504,0.0186226037818523,0.0193001796565433,0.0196241518040617,0.0213081254074584
5000,0.00245657785440433,0.0034480928223332603,0.00360473943713036,0.0038632654801084897,0.00412089506752692,0.00447640050137479,0.00476555693102276,0.005037040297500721,0.0053123924740821294,0.00560929919359959,0.00595352728377949,0.00639092280563517,0.00705566126234625,0.0076506368153935,0.00836821687047215,0.00886357892854914,0.00934162787186159,0.009932186363240291,0.0103498795291629,0.0107780907076862,0.0113184316868283,0.0117329446468571,0.0119995948968375,0.0124410052027886,0.0129467396733128,0.014396063834027
10000,0.00174954269199566,0.00244595133885302,0.00255710802275612,0.00273990955227265,0.0029225480567908,0.00317374638422465,0.00338072258533527,0.0035724387653598205,0.00376734715752209,0.00397885007249132,0.00422430013176233,0.00453437508148542,0.00500178808402368,0.00542372242836395,0.00592656681022859,0.00628034732880374,0.00661030641550873,0.00702254699967648,0.0073182262815645795,0.0076065423418208,0.00795640367207482,0.0082270524584354,0.00852240989786251,0.00892863905540303,0.009138539330002129,0.00952234579566773
20000,0.00119458814106091,0.00173435346896287,0.0018119443458468102,0.00194259470485893,0.00207173719623868,0.00224993202086955,0.00239520831473419,0.00253036792824665,0.00266863168718114,0.0028181999035216,0.00299137548142077,0.00321024899920135,0.00354362220314155,0.00384330190244679,0.00420258799378253,0.00445774902155711,0.00469461513212743,0.004994160691291679,0.00520917757743218,0.005403962359243721,0.00564540201704594,0.00580460792299214,0.00599774739593151,0.00633099254378114,0.00656987109386762,0.006858294480462271
40000,0.000852415648011777,0.00122883479310665,0.0012846930445701802,0.0013761765052555301,0.0014675150200632301,0.00159376453672466,0.00169668445506151,0.0017925341833790601,0.00189061261635977,0.00199645471886179,0.00211929748381704,0.0022745769870358102,0.00250999080890397,0.00272375073486223,0.00298072958568387,0.00315942194040388,0.0033273652798148,0.00353988965698579,0.00369400045486625,0.00383345715372182,0.0040079346963469605,0.00414892737222885,0.0042839159079761,0.0044187010443287895,0.00450818604569179,0.00513477467565583
72000,0.000644400053256997,0.000916872204484283,0.0009579329467655321,0.00102641863872347,0.0010949515421800199,0.00118904090369415,0.00126575197699874,0.00133750966361506,0.00141049709228472,0.00148936709298802,0.00158027541945626,0.00169651643860074,0.0018730618472582602,0.00203178401610555,0.00222356097506054,0.00235782814777627,0.00248343580127067,0.00264210826339498,0.0027524322157581,0.0028608570740143,0.00298695044508003,0.00309340092038059,0.00319932767198801,0.00332688234611187,0.00339316094477355,0.00376331697005859
